,tweet_id,username,name,replies,retweets,likes,posted_time,content
353,1677183080547725312,AlongImna,Temjen Imna Along,57,110,2324,2023-07-07 05:09:41+00:00,"साथ से बात बनती हैं!

I wanted to take a moment to express my sincere gratitude to each and every one of you. Your unwavering support, encouragement, and engagement have meant the world to me.

Whether you've been following me since day one or have recently joined the journey,… Show more"
354,1677218814428348418,toisports,TOI Sports,0,2,20,2023-07-07 07:31:41+00:00,"#Wimbledon 

Three matches to watch on Day 5

Defending champion #NovakDjokovic faces old rival #StanWawrinka for the 27th time

World No. 1 #CarlosAlcaraz takes on #AlexandreMuller

#ArynaSabalenka also targets a place in the last 32

VISUAL STORY: http://toi.in/SLC9hZ65"
355,1676970000664662017,97SARCHIVES,𓂋,449,23501,67898,2023-07-06 15:02:59+00:00,OH LORD JEON JUNGKOOK 
356,1677161783776411649,midnightstrack2,Ron,87,2726,41164,2023-07-07 03:45:04+00:00,this is your reminder to listen to the album in order #SpeakNowTaylorsVersion
357,1677025143174905858,aajtak,AajTak,1,1,59,2023-07-06 18:42:06+00:00,"'अजित के जाने से NCP को नुकसान जरूर हुआ, लेकिन...', अब शरद पवार के पोते ने कही ये बड़ी बात
#maharashtra #NCP"
358,1677165713663074305,tswifterastour,The Eras Tour,58,7230,35979,2023-07-07 04:00:41+00:00,| Taylor Swift now officially owns 7/10 of her albums!  #SpeakNowTaylorsVersion
359,1677179189584334851,CricCrazyJohns,Johns.,90,235,5716,2023-07-07 04:54:13+00:00,Jaiswal set to make his debut in the first Test vs West Indies. [PTI]
360,1677205427694477314,aajtak,AajTak,9,3,59,2023-07-07 06:38:29+00:00,"पाकिस्तानी शेयर बाज़ार भी हुआ बदहाल!

पूरी खबर, 
@nehabatham03
 के साथ #SocialMediaSpecial #ATLive #Pakistan #BizWithNeha"
361,1676984404885794817,bing,Bing,7,12,87,2023-07-06 16:00:13+00:00,"Happy #NationalFriedChickenDay! Whether you like it spicy, mild, or extra crispy, Bing has the perfect fried chicken recipe for you."
362,1677002034887655438,ThePopTingz,Pop Tingz,1062,13543,69387,2023-07-06 17:10:16+00:00,"Taylor Swift has changed the lyrics of “Better Than Revenge” on her “Speak Now (Taylor’s Version)”.

The “controversial” line: “she’s better known for the things that she does on the mattress” has now been changed to “he was a moth to the flame, she was holding the matches”."
363,1676937980962037764,timesofindia,The Times Of India,0,1,16,2023-07-06 12:55:45+00:00,"Hindu petitioners in the #Gyanvapi case urge the Supreme Court to hear at the earliest a petition challenging Allahabad High Court’s order directing the Archaeological Survey of India to conduct 'scientific survey' including carbon dating, of a ""Shivling” said to have been found… Show more"
364,1677173269911449600,news24tvchannel,News24,93,608,3470,2023-07-07 04:30:42+00:00,"""मैं प्यार के चक्कर में बर्बाद हो गया, मेरी मौत के जिम्मेदार मेरी प्रेमिका और उसका भाई है""

◆ प्रयागराज में AIIMS के डॉक्टर ने लगाई फांसी, सुसाइड नोट में किया खुलासा 

#AIIMS | Prayagraj Doctor Suicide Case | Subhash Yadav | #SubhashYadav"
365,1677009856698654721,NASAAmes,NASA Ames,9,45,218,2023-07-06 17:41:21+00:00,"Ready for runway! 

Our sleek, chic X-59 was spotted on the flight line at Lockheed Martin Skunk Works as it prepared for first flight. Learn how it could fly supersonic speeds without loud sonic booms: https://nasa.gov/aeroresearch/nasa-x-59-moves-closer-to-runway…"
366,1677208454870757377,toisports,TOI Sports,0,2,12,2023-07-07 06:50:31+00:00,"#Ashes2023 #Ashes23  

3rd #Ashes Test: #MitchellMarsh ton, #MarkWood five-for highlight topsy-turvy Day 1

VISUAL STORY: http://toi.in/JH6hIb"
367,1677194489566314501,celestialswiftt,c,134,8526,39395,2023-07-07 05:55:01+00:00,"“when emma falls in love, i know that boy will never be the same” #SpeakNowTaylorsVersion"
368,1676979308487909379,glxtchpovs,sam,72,23921,80584,2023-07-06 15:39:58+00:00,bringing this back cause it’s speak now release night
369,1676937024723460097,aajtak,AajTak,2,5,43,2023-07-06 12:51:57+00:00,"'कुरान जलाने की प्रतिक्रिया...', स्वीडिश पुलिस के पास अब आई ये अपील, फिर बढ़ेगा बवाल?
#sweden"
370,1676979319967559682,aandtosaturn,caitlin!,53,6972,64150,2023-07-06 15:40:01+00:00,"goodbye goodbye goodbye, you were bigger than the whole sky"
371,1677173636061626368,mipaltan,Mumbai Indians,55,1692,15307,2023-07-07 04:32:09+00:00,"From 𝗠𝗮𝗵𝗶 𝗺𝗮𝗮𝗿 𝗿𝗮𝗵𝗮 𝗵𝗮𝗶 to 𝗗𝗵𝗼𝗻𝗶 𝗳𝗶𝗻𝗶𝘀𝗵𝗲𝘀 𝗼𝗳𝗳 𝗶𝗻 𝘀𝘁𝘆𝗹𝗲… pure entertainment! 

Happy Birthday, MSD 

#OneFamily 
@msdhoni
 @ICC"
372,1677006251597651971,aajtak,AajTak,2,3,72,2023-07-06 17:27:02+00:00,"उत्तर प्रदेश में कानपुर के जाजमऊ आगजनी मामले में फरार चल रहे आरोपी शमसुद्दीन चचा की संपत्ति कुर्क कर दी गई है...
#UttarPradesh 
@Simerchawla20"
373,1676958595370582018,forwardcap,Forward Cap,54,221,1131,2023-07-06 14:17:40+00:00,"EVs sold in the first half of 2023 from US-based automakers

1. Tesla: 889,015
2. GM: 32,322
3. Ford: 25,709
4. Rivian: 20,586
5. Lucid: ~4,000 (final # TBD)"
374,1677097952102461440,siglesias,Sam Iglesias,19,24,402,2023-07-06 23:31:25+00:00,there it is 
375,1676986630773657602,aajtak,AajTak,4,6,43,2023-07-06 16:09:04+00:00,"उत्तर प्रदेश के बांदा में दबंगों से डरे सहमे एक पीड़ित परिवार ने पुलिस से सुरक्षा की गुहार लगाई है...  
#UttarPradesh"
376,1677037704259805185,NASAEarth,NASA Earth,25,119,809,2023-07-06 19:32:01+00:00,"This EPIC view was taken #OTD in 2015! 

From one million miles away, the EPIC instrument on 
@NASA
’s DSCOVR satellite captured this image of the entire sunlit side of Earth on July 6, 2015. https://go.nasa.gov/3D8xG7r"
377,1677025222346637313,KKRiders,KolkataKnightRiders,92,2856,23450,2023-07-06 18:42:25+00:00,"Happy birthday, Mahi! 
@msdhoni
 #MSDhoni #HappyBirthdayDhoni"
378,1676969920540692480,aajtak,AajTak,5,9,59,2023-07-06 15:02:40+00:00,"फैक्ट चेक वीडियो: सड़क पर नमाज पढ़ते लोगों का ये वीडियो कहां का है?
@AFWACheck
 #afwafactcheck #FactCheck"
379,1676593822871040002,heyrobinai,Robin Delta,164,931,4808,2023-07-05 14:08:11+00:00,"6 billion people have access to ChatGPT,

Many remain in the dark about how to use it.

Here are 9 prompts to become 10 times more productive than Elon Musk."
380,1676824204065353730,The_Life_Pad,Life Pad,10,544,2768,2023-07-06 05:23:38+00:00,"Full Cardio Workout open this;

Exercise 1"
381,1676632701506387973,aajtak,AajTak,7,25,361,2023-07-05 16:42:41+00:00,"दिल्ली में बागेश्वर वाले बाबा का दरबार सज चुका है. कार्यक्रम की शुरुआत भव्य कलश यात्रा निकाल कर की गई. देखिये ये रिपोर्ट 

#Delhi #BageshwarDham #DhirendraShastri #ReporterDiary (
@ByAnamika
)"
382,1677126954842046464,thepophive,Pop Hive,218,10349,72326,2023-07-07 01:26:40+00:00,Taylor Swift officially OWNS the masters to more than half of her discography!
383,1677078705078939648,PopBase,Pop Base,137,2531,32851,2023-07-06 22:14:56+00:00,Hayley Williams has dyed her hair purple ahead of ‘Speak Now (Taylor’s Version).’
384,1677234154163904513,aajtak,AajTak,2,7,64,2023-07-07 08:32:38+00:00,"खबरें जिनसे आपको है सरोकार
#ATLivestream"
385,1676967229185986561,imsaratendulkar,Sara Tendulkar,109,398,15377,2023-07-06 14:51:58+00:00,"Advance Happy Birthday The legend 
@msdhoni
   #HappybirthdayDhoni"
386,1677205110726987776,YouTubeIndia,YouTube India,48,1276,9148,2023-07-07 06:37:14+00:00,"being first is overrated, I prefer 7 
@msdhoni"
387,1676903579070906368,aajtak,AajTak,9,14,87,2023-07-06 10:39:03+00:00,"दरभंगा मेडिकल कॉलेज में पानी..डूबे वार्ड... OPD
#Khabardar | 
@swetasinghat
 | #ATVideo"
388,1677181066480582657,taylornation13,Taylor Nation,658,3572,26396,2023-07-07 05:01:41+00:00,She deserves some applause for Better Than Revenge (Taylor's Version)  #SpeakNowTaylorsVersion
389,1677181237973352449,drharshvardhan,Dr Harsh Vardhan,6,532,6438,2023-07-07 05:02:22+00:00,"Warm Birthday wishes to the most brilliant & successful former Captain of Indian Cricket team and Padma Bhushan awardee Shri  
@msdhoni
 ji.
May the Almighty bless you with good health and long life "
390,1677259651623297024,timesofindia,The Times Of India,3,2,13,2023-07-07 10:13:57+00:00,"Prime Minister Narendra Modi launches scathing attack on Congress in Chhattisgarh, labels corruption as its biggest Ideology"
391,1676978524781965312,partaetae,juls,762,18467,69792,2023-07-06 15:36:51+00:00,#JUNGKOOK SEVEN 4K WALLPAPERS
392,1677232923777581058,DelhiCapitals,Delhi Capitals,12,346,3906,2023-07-07 08:27:45+00:00,"Jo dil mein rehte hai woh hamesha paas hote hai 

#YehHaiNayiDilli #RP17 #HappyBirthdayMSDhoni"
393,1676972986728083457,aajtak,AajTak,2,2,33,2023-07-06 15:14:51+00:00,"त्तीसगढ़ में शराब घोटाला से जुड़े मनी लॉन्ड्रिंग मामले में ईडी ने 13 हजार पन्नों की चार्टशीट दाखिल की...  
#chhattisgarh #liquor"
394,1677198546192220160,skrasheed66,Shaik Rasheed,24,952,14078,2023-07-07 06:11:08+00:00,"Happy Birthday bhaiyaa.!  

Your words of wisdom will forever stay close to my heart.! 

#Legend 
@msdhoni"
395,1677147943663706112,oocsitcoms,no context sitcoms ☮︎,29,10798,35164,2023-07-07 02:50:04+00:00,me tonight
396,1676991328096321537,aajtak,AajTak,4,13,85,2023-07-06 16:27:44+00:00,"14 जुलाई को भारत चंद्रयान-3 लॉन्च कर रहा है लेकिन आज भी कई लोग हैं जो बारिश का बहाना बनाकर हमारी सड़कों को पाताल लोक में पहुंचा देते हैं, देखिए #10Tak, 
@SwetaSinghAT
 के साथ | #ATLivestream"
397,1676595378576031755,SawyerMerritt,Sawyer Merritt,143,850,5948,2023-07-05 14:14:22+00:00,"NEWS: 
@Tesla
 Gigapress maker IDRA has posted a new video of the 9,000 ton Cybertruck die casting machine in testing."
398,1677157584095068162,megopichand,Gopichandh Malineni,23,1688,13487,2023-07-07 03:28:22+00:00,"Wishing the legendary Captain Cool n Inspiration of Millions
@msdhoni
 an awesome birthday  
#HappyBirthdayMSDhoni"
399,1676867201586929664,aajtak,AajTak,5,0,33,2023-07-06 08:14:30+00:00,"यूसीसी पर चर्चा के केंद्र में है उत्तराखंड

#UniformCivilCode"
400,1676940850012766210,mufaddal_vohra,Mufaddal Vohra,525,738,15746,2023-07-06 13:07:09+00:00,Kuldeep Yadav visited Bageshwar Dham Sarkar.
401,1677146082961244160,joybhattacharj,Joy Bhattacharjya,8,391,5779,2023-07-07 02:42:40+00:00,"On MS Dhoni's 42nd birthday, I found this report from 7th June 2005. It was about  Dhoni hitting 207 off just 126 balls with 10 6s for Shyambazar Club against George Telegraph in the P Sen tournament at the Eden Gardens."
402,1677128045356896258,timesofindia,The Times Of India,2,3,14,2023-07-07 01:31:00+00:00,"Bombarded by elephant PILs, CJI D Y Chandrachud says don't test patience"
403,1677140874843787267,ChennaiIPL,Chennai Super Kings,258,5916,39862,2023-07-07 02:21:58+00:00,"#CelebratingThala today, tomorrow and forever 

#WhistlePodu #Yellove  
@msdhoni"
404,1676970270236741634,0901mg_,mg⁷ | ꜱᴇᴠᴇɴ,426,8118,29311,2023-07-06 15:04:03+00:00,losing my mind as we speak
405,1676620557117444100,aajtak,AajTak,16,10,95,2023-07-05 15:54:25+00:00,"शरद पवार के साथ कैसे हो गई ‘दादा’गिरी! देखिए #10Tak, 
@swetasinghAT
 के साथ रात 10 बजे | #Promo"
406,1676950702000857088,BCCIWomen,BCCI Women,50,233,4828,2023-07-06 13:46:18+00:00,"Touchdown Dhaka. #TeamIndia

Let's get our Bangladesh tour started.

: BCB"
407,1677193238107619329,ThrowbackTaylor,Taylor Throwbacks,62,1390,11410,2023-07-07 05:50:03+00:00,ITS OFFICIAL WE ARE GETTING A MUSIC VIDEO FOR I CAN SEE YOU!!!!!!!!!!!!
408,1677181945451560960,aajtak,AajTak,1,11,95,2023-07-07 05:05:10+00:00,"पति आलोक के आरोपों पर SDM ज्योति मौर्य ने खुलकर की बात 

#SDMjyotimaurya #AlokMaurya (
@iSamarthS
)"
409,1677001412725858305,CricCrazyJohns,Johns.,173,458,8020,2023-07-06 17:07:48+00:00,"Tilak Varma said ""I visualize every night how I can bat in a World Cup match if the team is 4 down or 5 down for 40 or 50, how can I take the team forward, it helps me a lot"". [Espn Cricinfo]"
410,1676977196794011648,noitskatelyn,katelyn,129,7347,53075,2023-07-06 15:31:35+00:00,she could’ve been doing a lot of things on the mattress. like sleeping
411,1676593056164790272,timesofindia,The Times Of India,2,0,66,2023-07-05 14:05:08+00:00,Nationalist Congress Party (#NCP) President #SharadPawar calls the party's National Executive meeting in Delhi tomorrow.
412,1676825496536125441,Akshita_N,Akshita Nandagopal,12,5,68,2023-07-06 05:28:46+00:00,So looks like my tweet has created quite a buzz 
413,1677173518826631169,midnightstrack2,Ron,40,7298,38862,2023-07-07 04:31:41+00:00,The Story Of Us (Taylor’s Version) #SpeakNowTaylorsVersion
414,1676765657625403392,timesofindia,The Times Of India,1,5,30,2023-07-06 01:31:00+00:00,Alliance with BJP will not end well for rebels: NCP founder Sharad Pawar
415,1677172009065652230,TheSwiftSociety,The Swift Society,14,1616,11368,2023-07-07 04:25:41+00:00,| Speak Now TV displayed in Times Square!
416,1677119090945822721,jasondebolt,Jason DeBolt,27,31,311,2023-07-07 00:55:25+00:00,Hotz is right.
417,1676870125922967552,timesofindia,The Times Of India,4,10,29,2023-07-06 08:26:07+00:00,"Amid soaring prices, thieves flee with tomatoes worth Rs 2.5 lakh in Karnataka 

A farm in Karnataka's Hassan was looted of 50-60 bags of tomatoes worth Rs 2.5 lakh on Tuesday night."
418,1677165632134205442,tswifterastour,The Eras Tour,74,6684,26690,2023-07-07 04:00:21+00:00,| Speak Now (Taylor’s Version) is officially out now on all streaming platforms!  #SpeakNowTaylorsVersion
419,1677059848708423682,NASA_Marshall,NASA Marshall,11,15,103,2023-07-06 21:00:00+00:00," @NASAWebb
 is going the distance!

Using the telescope, researchers have discovered the most distant active supermassive black hole to date. The galaxy, CEERS 1019, existed just over 570 million years after the big bang.

READ MORE >>"
420,1677186314045911040,vedakmurthy08,Veda Krishnamurthy,9,345,5278,2023-07-07 05:22:32+00:00,"Happy birthday MS Sir  
@msdhoni"
421,1677178830233149441,sharmakarn03,Karn Sharma,9,555,7462,2023-07-07 04:52:48+00:00,"Happy Born Day Mahi Bhai ! 
@mahi7781
 
.
.
.
.
#HappyBirthdayDhoni #mahi #mahibhai #csk #chennaisuperkings #7 #thala #karnsharma"
422,1676829581414916098,timesofindia,The Times Of India,3,1,22,2023-07-06 05:45:00+00:00,"Ajit Pawar: You're 83, how long will you go on? Sharad: You still need my photo, symbol 

#AjitPawar launched a scathing attack on his uncle and mentor #SharadPawar on Wednesday, asking when the 83-year-old was going to retire and give the next generation his blessing.… Show more"
423,1677187824695558145,SawyerMerritt,Sawyer Merritt,14,41,390,2023-07-07 05:28:32+00:00,"NEWS: Tesla China has announced that from July 7, Model 3/Y referral rewards will be upgraded.

""Successfully introduce friends to order and pick up the car, and many good gifts are waiting for you and your friends to collect: 
• Car buyers can win. 
 3,500 yuan referral… Show more"
424,1677169066375626754,taylornation13,Taylor Nation,602,8716,39882,2023-07-07 04:14:00+00:00,"When you promised to stand by Taylor forever, you really meant it. 13 years later, and #SpeakNowTaylorsVersion is officially ours!

Buy and stream her 113% self-written album now!!! http://taylor.lnk.to/SpeakNowTaylorsVersion… "
425,1676548072107802634,timesofindia,The Times Of India,3,6,89,2023-07-05 11:06:23+00:00,"The party symbol is with us, it is not going anywhere. The people and party workers who brought us to power are with us: #NCP President #SharadPawar"
426,1677014580269133824,MicrosoftEdge,Microsoft Edge,13,18,197,2023-07-06 18:00:08+00:00,make sure your internet keeps up with your need for speed using our built-in speed test
427,1676789238417985536,Deewani___1,दिवानी,17,95,634,2023-07-06 03:04:42+00:00,गुड मॉर्निंग हमारी सुबह तो ऐसी होती है क्या आप लोगों के साथ भी........ 
428,1677201124724555776,aajtak,AajTak,2,2,34,2023-07-07 06:21:23+00:00,"#Mangalore में घर पर पहाड़ खिसक कर गिरने से एक महिला की मौत। यह घटना बंतवल तालुका के नंदवरा में हुई। घर से एक अन्य महिला को बचाया गया।
#HeavyRains #India #Home"
429,1677181860718301186,TheSwiftSociety,The Swift Society,28,3589,22110,2023-07-07 05:04:50+00:00,| The co-writers of Speak Now (Taylor's Version)
430,1676987720084619265,battleangelviv,Viv,10,12,261,2023-07-06 16:13:24+00:00,i want to see the interior camera footage of me squatting in the back seat to capture this
431,1677157281312677890,timesofindia,The Times Of India,3,4,18,2023-07-07 03:27:10+00:00,Modi govt’s push to take Indian rupee global gets off to a slow start
432,1676969932159074304,viraltakes,Viral Takes,114,3645,17562,2023-07-06 15:02:43+00:00,Jungkook is stunning in new teasers for SEVEN.
433,1676969583264292874,CricCrazyJohns,Johns.,32,537,8917,2023-07-06 15:01:19+00:00,"A fan gifted an artwork to MS Dhoni ahead of his birthday.

A beautiful picture!"
434,1676927545676103680,aajtak,AajTak,1,6,44,2023-07-06 12:14:17+00:00,"ISRO से 8 साल पहले बनी थी पाकिस्तानी स्पेस एजेंसी, अब न नाम बचा, न काम

#ISRO #Suparco"
435,1677173093280751617,DelhiCapitals,Delhi Capitals,20,1075,8262,2023-07-07 04:30:00+00:00,"𝘗𝘖𝘝: Looking at the legacy you left behind 

Sending warm wishes to Mahi bhai on his special day 

#HappyBirthdayDhoni #MSD"
436,1677127793585557507,ESPNcricinfo,ESPNcricinfo,16,372,5355,2023-07-07 01:30:00+00:00,"MSD turns 42 

Happy birthday to one of India's finest cricketers and leaders, who continues to add things to his bag full of tricks "
437,1677236557068275712,timesofindia,The Times Of India,1,0,17,2023-07-07 08:42:11+00:00,"#Maharashtra | NCP President #SharadPawar to go to Nashik on July 8 for a one-day visit. Tomorrow at 4 pm a historic meeting will be held at #Yeola, #Nashik: Maharashtra NCP chief spokesperson #MaheshTapase

(ANI)"
438,1676957309791240193,ICC,ICC,289,1312,21110,2023-07-06 14:12:33+00:00,"A stunning heist! 

Netherlands have booked their #CWC23 tickets 

#SCOvNED"
439,1677160952809271296,FilmUpdates,Film Updates,35,894,12668,2023-07-07 03:41:45+00:00,Margot Robbie at the #Barbie premiere in Mexico.
440,1676647854151008256,aajtak,AajTak,7,8,59,2023-07-05 17:42:53+00:00,"सुप्रीम कोर्ट कॉलेजियम ने 2 जजों को सुप्रीम कोर्ट में नियुक्त करने की सिफारिश सरकार से की है. 
#SupremeCourt (
@sanjumewati
, 
@sardakanu_law
)"
441,1677022097934278656,LucknowIPL,Lucknow Super Giants,42,1924,15692,2023-07-06 18:30:00+00:00,"""𝘍𝘳𝘰𝘮 0000 𝘩𝘰𝘶𝘳𝘴, 𝘤𝘰𝘯𝘴𝘪𝘥𝘦𝘳 𝘮𝘦 𝘵𝘩𝘦 𝘣𝘪𝘳𝘵𝘩𝘥𝘢𝘺 𝘣𝘰𝘺"""
442,1676712573297623043,NASA_Marshall,NASA Marshall,23,88,594,2023-07-05 22:00:03+00:00,"Talk about a view  

Taken on July 2, this image shows clouds covering 
@NASAEarth
 with the orbital lab's solar arrays in the top left corner as the 
@Space_Station
 orbits 270 miles above the Atlantic Ocean off the coast of Argentina."
443,1677135816651595776,timesofindia,The Times Of India,3,2,16,2023-07-07 02:01:53+00:00,"UK National Security Advisor #TimBarrow is likely to meet his Indian counterpart #AjitDoval in #Delhi today.

(ANI)"
444,1677165817526632448,PopCrave,Pop Crave,137,4225,40757,2023-07-07 04:01:05+00:00,Taylor Swift is officially halfway through her re-recording project.
445,1677152648435478530,Rajeev_GoI,Rajeev Chandrasekhar,150,546,3394,2023-07-07 03:08:46+00:00,"2 years ago this day, I was given the tremendous honour n privilege to serve in PM 
@narendramodi
 ji's govt as Minister of State. 

I have worked hard n served as well as I could and hope I hv in a small way been able to contribute to our PM's vision of #NewIndia 

To all those… Show more"
446,1677172402139066369,aajtak,AajTak,2,4,32,2023-07-07 04:27:15+00:00,"दिल्ली के तीस हजारी कोर्ट के एक सरकारी वकील के साथ ऑनलाइन ठगी हो गई. वकील को गाजियाबाद के एक अस्पताल में डॉक्टर के अपॉइंटमेंट का झांसा दिया गया और 99 हजार से ज्यादा रुपए ठग लिए गए.

#Delhi #TisHazariCourt #CyberCrime"
447,1676968649972912130,folkspink,verônica,136,16903,86610,2023-07-06 14:57:37+00:00,goodbye goodbye goodbye. you were bigger than the whole sky 
448,1677210083896205312,esa,ESA,4,96,404,2023-07-07 06:56:59+00:00," This new image of Saturn from the NASA/ESA/CSA James #Webb Space Telescope, from its first near-infrared observations of the planet on 25 June, clearly shows details in the ring system along with several moons – Dione, Enceladus and Tethyshttps://esawebb.org/images/saturn1/"
449,1677144606142783488,timesofindia,The Times Of India,0,5,32,2023-07-07 02:36:48+00:00,#TamilNadu Governor #RNRavi to leave for #Delhi today. He is likely to meet officials in the national capital: Raj Bhavan Sources
450,1676967398656843779,cricketworldcup,ICC Cricket World Cup,39,326,7409,2023-07-06 14:52:39+00:00,"Hello, #CWC23 "
451,1676961708743725059,NASAhistory,NASA History Office,9,82,478,2023-07-06 14:30:02+00:00,"This close up of Space Shuttle Discovery's tail section was captured by a crew member on the International Space Station #OTD in 2006 during STS-121's Rotating Pitch Maneuver (RPM) survey.  #ThrowbackThursday

Make this your desktop wallpaper  https://go.nasa.gov/3CYr7UZ"
452,1677254933559537664,aajtak,AajTak,4,3,52,2023-07-07 09:55:12+00:00,"उद्धव ठाकरे को लगा बड़ा झटका 

#MaharashtraPoliticalCrisis (
@ritvick_ab
)"
453,1676985445287337985,xroseblushx,T,68,26490,86721,2023-07-06 16:04:21+00:00,"listening to                            listening to 
speak now in                      speak now tv   
       2010                                      in 2023"
454,1677113832114667520,airandspace,National Air and Space Museum,3,23,131,2023-07-07 00:34:31+00:00,"This week in 1997, Mars rover Sojourner rolled onto the surface of the Red Planet, becoming the first wheeled vehicle to be used on any other planet in our solar system.

Sojourner's flight spare Marie Curie is on display in the ""Kenneth C. Griffin Exploring the Planets Gallery."""
455,1677181791105437697,swifferwins,swiftie wins,137,3835,26175,2023-07-07 05:04:34+00:00,this one hurt ngl #SpeakNowTaylorsVersion
456,1676662326173351937,aajtak,AajTak,15,11,72,2023-07-05 18:40:24+00:00,"सीधी पेशाब कांड से बीजेपी की किरकिरी, क्या आदिवासी वोटबैंक पर पड़ेगा असर? 
#MadhyaPradesh"
457,1677210557085278208,vikrantgupta73,Vikrant Gupta,32,135,2637,2023-07-07 06:58:52+00:00,Birthday wishes to MSD #HappyBirthdayDhoni
458,1676925055865872385,SRazaB24,Sikandar Raza,192,415,10016,2023-07-06 12:04:23+00:00,"1/2
Devastated, hurt , broken, shattered , in pain and there are so many words that describes what we #Chevrons are feeling right now

We are sorry that we couldn’t get the job done and made the dream a reality and I think it’s only natural to feel all those emotions BUT"
459,1677025239362940930,aajtak,AajTak,0,13,115,2023-07-06 18:42:29+00:00,"दिल्ली की बैठक से गहलोत को झटका, कांग्रेस के रुख के बाद क्या पायलट भरेंगे सियासी उड़ान!
#MallikarjunKharge #Delhi"
460,1677027791039266822,RVCJ_Sports,RVCJ Sports,12,502,5179,2023-07-06 18:52:37+00:00,"Happy Birthday legend 
#legend #dhoni #msdhoni #india"
461,1677167309218103296,falloutboy,Fall Out Boy,368,7921,36586,2023-07-07 04:07:01+00:00,"The moment you've all been waiting for....   

Electric Touch with 
@taylorswift13
 from Speak Now (Taylor's Version)  out now https://falloutboy.lnk.to/electrictouch"
462,1676781228048146432,timesofindia,The Times Of India,5,4,26,2023-07-06 02:32:52+00:00,You share your b’day with… #BJP's Founder... #SyamaPrasadMukherjee
463,1677188212530323456,thepophive,Pop Hive,157,2130,14158,2023-07-07 05:30:05+00:00,"The most anticipated Taylor Swift re-releases are for ""1989"" and ""reputation"" (Taylor's Version)."
464,1676582261519466499,chartdata,chart data,858,28128,102960,2023-07-05 13:22:15+00:00,"#JungKook earned his biggest streaming day of all-time on Spotify on July 3, with 10.9 million streams."
465,1676969281685438465,netflix,Netflix,44,131,871,2023-07-06 15:00:07+00:00,They're Too Hot to Handle. Season 5 premieres July 14!
466,1676834880368279554,SawyerMerritt,Sawyer Merritt,57,112,2032,2023-07-06 06:06:04+00:00,Drag races with the Cybertruck are going to be dope
467,1676958388297822212,cricketaakash,Aakash Chopra,23,149,5459,2023-07-06 14:16:50+00:00,Five wickets and a century to take Netherlands to the World Cup. What a stellar performance by Bas de Leede. 
468,1676971233529987075,aajtak,AajTak,1,6,64,2023-07-06 15:07:53+00:00,मिशन 2024: #NDA के 'मिशन विस्तार' में अजित पवार के बाद अब अगला नंबर किसका?
469,1677022097179312128,JioCinema,JioCinema,84,2494,15371,2023-07-06 18:30:00+00:00,"A superstar since 7 July 1981  - we love you Thala 

#HappyBirthdayMSDhoni #Thala #Dhoni"
470,1677204157508509696,harinishaanth16,Hari Nishaanth C,23,761,9402,2023-07-07 06:33:26+00:00,"That child like enthusiasm 
Happy birthday Thala! 
@msdhoni
 
#MSDhoni #mahi"
471,1677036688533487616,aajtak,AajTak,13,12,197,2023-07-06 19:27:59+00:00,"दुनिया में नेताओं की Retirement Age है या नहीं?

पूरा शो: https://rb.gy/pogk6

#ATHighlights #BlackAndWhiteOnAajTak | 
@sudhirchaudhary"
472,1677183818061729793,ESPNcricinfo,ESPNcricinfo,11,228,4057,2023-07-07 05:12:37+00:00,India's Captain Glorious
473,1677179328562429957,cowboylikehale,le will get tickets,121,4616,28046,2023-07-07 04:54:47+00:00,“lyric change this” “lyric change that” HAVE YALL HEARD THE FUCKING PRODUCTION LETS TALK ABOUT THAT
474,1676828481366417408,timesofindia,The Times Of India,1,2,8,2023-07-06 05:40:38+00:00,"#WATCH | #Congress leader #RahulGandhi arrives at AICC headquarters   

Rajasthan Congress leaders will meet the party's national president Mallikarjun Kharge and party leader Rahul Gandhi today to discuss preparations for elections in the state."
475,1677173243600416769,TheSwiftSociety,The Swift Society,88,1810,19167,2023-07-07 04:30:36+00:00,"| 
@TaylorSwift13
's grandparents appear in the ""Timeless"" lyrics video"
476,1677028149811634176,CricCrazyJohns,Johns.,58,1269,7356,2023-07-06 18:54:03+00:00,"- T20 World Cup in 2007.
- ODI World Cup in 2011.
- Champions Trophy in 2013.

From ticket collector to Trophy collector in World Cricket, one of the ultimate stories in world cricket. #HappyBirthdayDhoni"
477,1677090045612765185,netflix,Netflix,28,120,872,2023-07-06 23:00:00+00:00,"Donna will never forget her senior prom... but that's mostly because of the serial killer targeting her.

Brittany Snow stars in Prom Night. Now on Netflix."
478,1677012064102121473,PopBase,Pop Base,1706,10042,83757,2023-07-06 17:50:08+00:00,"Mark Ronson on the final mystery artist for the #Barbie soundtrack: 

“One of the f-cking greatest living artists around but also had a very personal, idiosyncratic tie to Barbie as well.”"
479,1677149499406553088,PopCrave,Pop Crave,108,2669,26583,2023-07-07 02:56:15+00:00,Hayley Williams unveils purple hair to celebrate the release of #SpeakNowTaylorsVersion.
480,1676565185820078080,aajtak,AajTak,4,8,85,2023-07-05 12:14:24+00:00,"मुंबई के एमईटी कॉलेज में हुई अजित पवार गुट की बैठक में अजित ने अपने चाचा शरद पवार पर पूरी भड़ास निकाली.  
#NCP #AjitPawar #SharadPawar (अभिजीत करांदे/
@sahiljoshii
)"
